ano,mes,data,regiao,uf,cidade,cargo,senioridade,tecnologia,modalidade,salario_medio,quantidade_vagas,empresa_setor,nivel_demanda
2016,12,2016-12-01,Sul,PR,Londrina,DevOps,Júnior,Python,Híbrido,9845.79,48,Saúde,Alto
2016,12,2016-12-01,Sul,SC,Florianópolis,Dev Frontend,Sênior,JavaScript,Remoto,9638.18,40,Varejo,Baixo
2016,12,2016-12-01,Sul,SC,Joinville,Dev Frontend,Sênior,JavaScript,Híbrido,10307.96,47,Saúde,Médio
2016,12,2016-12-01,Sul,RS,Porto Alegre,Cientista de Dados,Sênior,AWS,Remoto,17698.42,35,Varejo,Médio
2016,12,2016-12-01,Sul,RS,Caxias do Sul,Dev Frontend,Júnior,JavaScript,Remoto,14833.55,42,Varejo,Baixo
2017,1,2017-01-01,Norte,AM,Manaus,Analista de Dados,Pleno,AWS,Remoto,13465.22,38,Governo,Crítico
2017,1,2017-01-01,Norte,PA,Belém,Analista de Dados,Sênior,Python,Híbrido,11728.63,31,Saúde,Alto
2017,1,2017-01-01,Norte,PA,Santarém,DevOps,Júnior,JavaScript,Híbrido,12816.35,32,Educação,Alto
2017,1,2017-01-01,Norte,RO,Porto Velho,Dev Frontend,Pleno,JavaScript,Remoto,9416.76,45,Fintech,Crítico
2017,1,2017-01-01,Norte,TO,Palmas,Analista de Dados,Júnior,Java,Presencial,14432.64,40,Governo,Alto
2017,1,2017-01-01,Nordeste,BA,Salvador,Cientista de Dados,Pleno,JavaScript,Remoto,15255.72,47,Governo,Alto
2017,1,2017-01-01,Nordeste,BA,Feira de Santana,Dev Backend,Júnior,JavaScript,Híbrido,12552.15,49,Varejo,Crítico
2017,1,2017-01-01,Nordeste,PE,Recife,Analista de Dados,Júnior,AWS,Remoto,4574.03,34,Governo,Crítico
2017,1,2017-01-01,Nordeste,PE,Jaboatão dos Guararapes,Dev Frontend,Júnior,SQL,Híbrido,10667.04,47,Governo,Baixo
2017,1,2017-01-01,Nordeste,CE,Fortaleza,Dev Backend,Júnior,AWS,Híbrido,10492.54,47,Governo,Alto
2017,1,2017-01-01,Nordeste,CE,Juazeiro do Norte,Dev Backend,Sênior,AWS,Híbrido,7222.37,31,Fintech,Médio
2017,1,2017-01-01,Nordeste,MA,São Luís,Cientista de Dados,Júnior,AWS,Remoto,3611.27,39,Saúde,Crítico
2017,1,2017-01-01,Nordeste,PB,João Pessoa,Cientista de Dados,Júnior,JavaScript,Remoto,10888.8,30,Saúde,Alto
2017,1,2017-01-01,Centro-Oeste,DF,Brasília,Cientista de Dados,Júnior,Power BI,Presencial,10151.64,29,Governo,Crítico
2017,1,2017-01-01,Centro-Oeste,GO,Goiânia,Dev Frontend,Pleno,SQL,Híbrido,16481.12,37,Educação,Crítico
2017,1,2017-01-01,Centro-Oeste,GO,Aparecida de Goiânia,Dev Frontend,Sênior,Java,Remoto,11882.55,38,Saúde,Baixo
2017,1,2017-01-01,Centro-Oeste,MT,Cuiabá,Dev Backend,Pleno,SQL,Remoto,6282.86,42,Varejo,Alto
2017,1,2017-01-01,Centro-Oeste,MS,Campo Grande,Dev Frontend,Júnior,SQL,Presencial,10806.28,55,Saúde,Alto
2017,1,2017-01-01,Sudeste,SP,São Paulo,DevOps,Sênior,Java,Presencial,16546.28,39,Saúde,Médio
2017,1,2017-01-01,Sudeste,SP,Campinas,Analista de Dados,Júnior,Power BI,Híbrido,13743.99,43,Educação,Alto
2017,1,2017-01-01,Sudeste,SP,Ribeirão Preto,Dev Backend,Júnior,JavaScript,Presencial,12625.44,32,Saúde,Médio
2017,1,2017-01-01,Sudeste,RJ,Rio de Janeiro,Analista de Dados,Pleno,JavaScript,Híbrido,7945.11,37,Varejo,Crítico
2017,1,2017-01-01,Sudeste,RJ,Niterói,Dev Frontend,Júnior,JavaScript,Híbrido,13459.58,50,Fintech,Médio
2017,1,2017-01-01,Sudeste,RJ,Nova Iguaçu,Dev Frontend,Pleno,Power BI,Híbrido,13825.57,36,Educação,Baixo
2017,1,2017-01-01,Sudeste,RJ,Petrópolis,Dev Frontend,Pleno,AWS,Presencial,16425.48,50,Educação,Baixo
2017,1,2017-01-01,Sudeste,MG,Belo Horizonte,Dev Backend,Júnior,Java,Híbrido,7149.81,41,Varejo,Baixo
2017,1,2017-01-01,Sudeste,MG,Uberlândia,DevOps,Sênior,AWS,Presencial,6047.88,43,Saúde,Crítico
2017,1,2017-01-01,Sudeste,MG,Juiz de Fora,Dev Frontend,Júnior,Java,Presencial,14331.5,39,Educação,Baixo
2017,1,2017-01-01,Sudeste,ES,Vitória,DevOps,Sênior,Power BI,Presencial,16151.56,45,Governo,Alto
2017,1,2017-01-01,Sudeste,ES,Vila Velha,DevOps,Júnior,Python,Presencial,7722.66,30,Educação,Alto
2017,1,2017-01-01,Sudeste,ES,Serra,Dev Frontend,Pleno,Power BI,Híbrido,7514.69,44,Governo,Médio
2017,1,2017-01-01,Sul,PR,Curitiba,Dev Backend,Sênior,SQL,Híbrido,13137.38,33,Educação,Alto
2017,1,2017-01-01,Sul,PR,Londrina,Dev Frontend,Júnior,Power BI,Híbrido,7608.29,31,Governo,Médio
2017,1,2017-01-01,Sul,SC,Florianópolis,DevOps,Sênior,AWS,Híbrido,10354.4,46,Governo,Médio
2017,1,2017-01-01,Sul,SC,Joinville,Dev Frontend,Pleno,Python,Remoto,3632.26,52,Varejo,Crítico
2017,1,2017-01-01,Sul,RS,Porto Alegre,Dev Backend,Júnior,JavaScript,Remoto,8520.57,40,Governo,Crítico
2017,1,2017-01-01,Sul,RS,Caxias do Sul,DevOps,Júnior,Java,Remoto,8738.14,39,Governo,Crítico
2017,2,2017-02-01,Norte,AM,Manaus,Analista de Dados,Pleno,Java,Híbrido,8827.07,45,Educação,Crítico
2017,2,2017-02-01,Norte,PA,Belém,DevOps,Júnior,SQL,Presencial,15190.89,41,Governo,Alto
2017,2,2017-02-01,Norte,PA,Santarém,DevOps,Júnior,Python,Presencial,4910.62,41,Varejo,Médio
2017,2,2017-02-01,Norte,RO,Porto Velho,Cientista de Dados,Pleno,Java,Presencial,11707.53,37,Governo,Crítico
2017,2,2017-02-01,Norte,TO,Palmas,Dev Frontend,Júnior,JavaScript,Remoto,15792.88,32,Fintech,Médio
2017,2,2017-02-01,Nordeste,BA,Salvador,Analista de Dados,Pleno,Python,Híbrido,4690.6,28,Saúde,Baixo
2017,2,2017-02-01,Nordeste,BA,Feira de Santana,DevOps,Pleno,SQL,Híbrido,7565.18,44,Fintech,Alto
2017,2,2017-02-01,Nordeste,PE,Recife,Dev Backend,Júnior,AWS,Híbrido,7287.26,32,Educação,Crítico
2017,2,2017-02-01,Nordeste,PE,Jaboatão dos Guararapes,Dev Frontend,Sênior,Power BI,Híbrido,7229.95,37,Educação,Médio
2017,2,2017-02-01,Nordeste,CE,Fortaleza,Cientista de Dados,Júnior,Python,Híbrido,16292.34,33,Fintech,Médio
2017,2,2017-02-01,Nordeste,CE,Juazeiro do Norte,Dev Backend,Sênior,Python,Híbrido,11028.71,43,Governo,Baixo
2017,2,2017-02-01,Nordeste,MA,São Luís,Analista de Dados,Sênior,AWS,Remoto,14953.8,43,Fintech,Baixo
2017,2,2017-02-01,Nordeste,PB,João Pessoa,Cientista de Dados,Sênior,AWS,Remoto,6225.47,41,Varejo,Crítico
2017,2,2017-02-01,Centro-Oeste,DF,Brasília,Analista de Dados,Júnior,AWS,Remoto,6736.31,49,Governo,Crítico
2017,2,2017-02-01,Centro-Oeste,GO,Goiânia,Analista de Dados,Júnior,Python,Presencial,10967.37,40,Fintech,Alto
2017,2,2017-02-01,Centro-Oeste,GO,Aparecida de Goiânia,Cientista de Dados,Sênior,Power BI,Remoto,7861.01,38,Governo,Médio
2017,2,2017-02-01,Centro-Oeste,MT,Cuiabá,Analista de Dados,Sênior,Power BI,Presencial,15977.01,44,Governo,Crítico
2017,2,2017-02-01,Centro-Oeste,MS,Campo Grande,Cientista de Dados,Pleno,Python,Híbrido,14537.82,41,Varejo,Baixo
2017,2,2017-02-01,Sudeste,SP,São Paulo,Dev Backend,Júnior,SQL,Presencial,8471.33,51,Varejo,Alto
2017,2,2017-02-01,Sudeste,SP,Campinas,Cientista de Dados,Pleno,Power BI,Híbrido,5127.95,29,Governo,Médio
2017,2,2017-02-01,Sudeste,SP,Ribeirão Preto,Cientista de Dados,Sênior,AWS,Remoto,5982.3,52,Saúde,Crítico
2017,2,2017-02-01,Sudeste,RJ,Rio de Janeiro,Cientista de Dados,Sênior,Python,Remoto,7891.13,41,Educação,Alto
2017,2,2017-02-01,Sudeste,RJ,Niterói,DevOps,Pleno,JavaScript,Remoto,11389.41,40,Fintech,Médio
2017,2,2017-02-01,Sudeste,RJ,Nova Iguaçu,DevOps,Júnior,SQL,Híbrido,13762.0,34,Fintech,Médio
2017,2,2017-02-01,Sudeste,RJ,Petrópolis,Analista de Dados,Sênior,Java,Híbrido,13300.81,43,Governo,Crítico
2017,2,2017-02-01,Sudeste,MG,Belo Horizonte,Cientista de Dados,Júnior,SQL,Presencial,6829.55,39,Varejo,Médio
2017,2,2017-02-01,Sudeste,MG,Uberlândia,DevOps,Júnior,JavaScript,Remoto,8008.18,44,Saúde,Alto
2017,2,2017-02-01,Sudeste,MG,Juiz de Fora,Dev Backend,Sênior,Power BI,Híbrido,17723.82,35,Educação,Crítico
2017,2,2017-02-01,Sudeste,ES,Vitória,Dev Backend,Júnior,JavaScript,Híbrido,15471.94,31,Saúde,Médio
2017,2,2017-02-01,Sudeste,ES,Vila Velha,Analista de Dados,Pleno,Python,Remoto,16700.6,35,Saúde,Baixo
2017,2,2017-02-01,Sudeste,ES,Serra,Dev Frontend,Sênior,Java,Híbrido,5896.74,41,Fintech,Crítico
2017,2,2017-02-01,Sul,PR,Curitiba,Cientista de Dados,Sênior,Power BI,Remoto,15144.63,43,Saúde,Médio
2017,2,2017-02-01,Sul,PR,Londrina,Dev Backend,Júnior,Java,Híbrido,6749.98,35,Educação,Alto
2017,2,2017-02-01,Sul,SC,Florianópolis,Dev Frontend,Pleno,JavaScript,Presencial,12684.13,40,Varejo,Crítico
2017,2,2017-02-01,Sul,SC,Joinville,Cientista de Dados,Sênior,AWS,Presencial,4182.88,42,Fintech,Baixo
2017,2,2017-02-01,Sul,RS,Porto Alegre,Dev Backend,Sênior,JavaScript,Híbrido,10117.69,45,Governo,Baixo
2017,2,2017-02-01,Sul,RS,Caxias do Sul,Cientista de Dados,Sênior,SQL,Presencial,17642.95,39,Varejo,Crítico
2017,3,2017-03-01,Norte,AM,Manaus,Analista de Dados,Sênior,SQL,Presencial,16430.92,46,Fintech,Crítico
2017,3,2017-03-01,Norte,PA,Belém,Analista de Dados,Sênior,SQL,Remoto,14939.51,50,Fintech,Alto
2017,3,2017-03-01,Norte,PA,Santarém,Analista de Dados,Pleno,SQL,Remoto,10900.68,39,Governo,Alto
2017,3,2017-03-01,Norte,RO,Porto Velho,Dev Backend,Sênior,SQL,Remoto,7493.7,40,Varejo,Alto
2017,3,2017-03-01,Norte,TO,Palmas,Dev Frontend,Sênior,JavaScript,Remoto,3959.18,36,Educação,Médio
2017,3,2017-03-01,Nordeste,BA,Salvador,Analista de Dados,Sênior,SQL,Remoto,16749.94,36,Fintech,Baixo
2017,3,2017-03-01,Nordeste,BA,Feira de Santana,Dev Backend,Pleno,AWS,Remoto,8966.87,32,Governo,Médio
2017,3,2017-03-01,Nordeste,PE,Recife,DevOps,Pleno,AWS,Híbrido,11674.84,47,Governo,Alto
2017,3,2017-03-01,Nordeste,PE,Jaboatão dos Guararapes,Cientista de Dados,Júnior,SQL,Presencial,13103.97,37,Saúde,Médio
2017,3,2017-03-01,Nordeste,CE,Fortaleza,DevOps,Pleno,Java,Presencial,11305.33,47,Saúde,Alto
2017,3,2017-03-01,Nordeste,CE,Juazeiro do Norte,Analista de Dados,Júnior,JavaScript,Presencial,10699.06,46,Saúde,Baixo
2017,3,2017-03-01,Nordeste,MA,São Luís,Dev Frontend,Sênior,Java,Remoto,11286.81,40,Governo,Crítico
2017,3,2017-03-01,Nordeste,PB,João Pessoa,Analista de Dados,Júnior,AWS,Remoto,7231.77,45,Fintech,Crítico
2017,3,2017-03-01,Centro-Oeste,DF,Brasília,DevOps,Júnior,Power BI,Híbrido,13346.14,35,Fintech,Alto
2017,3,2017-03-01,Centro-Oeste,GO,Goiânia,Dev Backend,Júnior,Python,Presencial,8946.51,41,Governo,Médio
2017,3,2017-03-01,Centro-Oeste,GO,Aparecida de Goiânia,DevOps,Pleno,Python,Híbrido,12503.03,40,Fintech,Alto
2017,3,2017-03-01,Centro-Oeste,MT,Cuiabá,Dev Backend,Júnior,Power BI,Híbrido,11488.24,47,Educação,Crítico
2017,3,2017-03-01,Centro-Oeste,MS,Campo Grande,Dev Backend,Sênior,Java,Híbrido,16044.49,37,Varejo,Baixo
2017,3,2017-03-01,Sudeste,SP,São Paulo,Dev Frontend,Júnior,Java,Remoto,15878.34,35,Governo,Médio
2017,3,2017-03-01,Sudeste,SP,Campinas,Dev Frontend,Júnior,AWS,Híbrido,10648.06,47,Fintech,Alto
2017,3,2017-03-01,Sudeste,SP,Ribeirão Preto,Dev Backend,Júnior,Python,Remoto,7435.33,37,Varejo,Baixo
2017,3,2017-03-01,Sudeste,RJ,Rio de Janeiro,Analista de Dados,Pleno,Java,Híbrido,7373.88,43,Varejo,Crítico
2017,3,2017-03-01,Sudeste,RJ,Niterói,DevOps,Sênior,Python,Remoto,14496.56,53,Fintech,Médio
2017,3,2017-03-01,Sudeste,RJ,Nova Iguaçu,Cientista de Dados,Júnior,JavaScript,Remoto,10109.76,35,Saúde,Baixo
2017,3,2017-03-01,Sudeste,RJ,Petrópolis,Cientista de Dados,Pleno,AWS,Remoto,12264.49,29,Governo,Médio
2017,3,2017-03-01,Sudeste,MG,Belo Horizonte,Analista de Dados,Sênior,JavaScript,Híbrido,16361.06,39,Educação,Médio
2017,3,2017-03-01,Sudeste,MG,Uberlândia,Cientista de Dados,Júnior,Java,Híbrido,10638.6,36,Educação,Alto
2017,3,2017-03-01,Sudeste,MG,Juiz de Fora,DevOps,Pleno,Power BI,Remoto,4739.55,55,Varejo,Baixo
2017,3,2017-03-01,Sudeste,ES,Vitória,Dev Backend,Sênior,Power BI,Híbrido,12485.17,38,Fintech,Médio
2017,3,2017-03-01,Sudeste,ES,Vila Velha,DevOps,Sênior,Python,Remoto,17799.69,45,Saúde,Baixo
2017,3,2017-03-01,Sudeste,ES,Serra,Dev Frontend,Júnior,JavaScript,Híbrido,3004.97,39,Educação,Baixo
2017,3,2017-03-01,Sul,PR,Curitiba,Cientista de Dados,Sênior,Java,Híbrido,5941.93,43,Saúde,Crítico
2017,3,2017-03-01,Sul,PR,Londrina,Cientista de Dados,Pleno,AWS,Presencial,9894.67,47,Saúde,Médio
2017,3,2017-03-01,Sul,SC,Florianópolis,Cientista de Dados,Sênior,SQL,Híbrido,11857.8,40,Saúde,Baixo
2017,3,2017-03-01,Sul,SC,Joinville,DevOps,Sênior,Power BI,Remoto,13822.85,37,Fintech,Alto
2017,3,2017-03-01,Sul,RS,Porto Alegre,Dev Frontend,Pleno,AWS,Presencial,5639.22,31,Educação,Alto
2017,3,2017-03-01,Sul,RS,Caxias do Sul,Dev Backend,Sênior,Java,Presencial,15592.96,44,Governo,Crítico
2017,4,2017-04-01,Norte,AM,Manaus,Cientista de Dados,Sênior,SQL,Presencial,10270.68,45,Educação,Baixo
2017,4,2017-04-01,Norte,PA,Belém,DevOps,Sênior,AWS,Remoto,9288.74,36,Governo,Crítico
2017,4,2017-04-01,Norte,PA,Santarém,Dev Frontend,Sênior,Java,Remoto,6415.17,55,Educação,Crítico
2017,4,2017-04-01,Norte,RO,Porto Velho,Dev Frontend,Sênior,SQL,Presencial,15170.79,33,Governo,Crítico
2017,4,2017-04-01,Norte,TO,Palmas,Cientista de Dados,Júnior,JavaScript,Remoto,5548.21,29,Governo,Crítico
2017,4,2017-04-01,Nordeste,BA,Salvador,DevOps,Sênior,Java,Híbrido,5575.66,38,Fintech,Alto
2017,4,2017-04-01,Nordeste,BA,Feira de Santana,Dev Backend,Pleno,JavaScript,Híbrido,15948.46,31,Governo,Crítico
2017,4,2017-04-01,Nordeste,PE,Recife,Dev Frontend,Sênior,JavaScript,Híbrido,16543.23,36,Varejo,Baixo
2017,4,2017-04-01,Nordeste,PE,Jaboatão dos Guararapes,Dev Frontend,Júnior,JavaScript,Presencial,13591.93,34,Governo,Crítico
2017,4,2017-04-01,Nordeste,CE,Fortaleza,Cientista de Dados,Júnior,AWS,Presencial,9534.77,35,Governo,Crítico
2017,4,2017-04-01,Nordeste,CE,Juazeiro do Norte,Analista de Dados,Pleno,Python,Híbrido,16577.88,43,Saúde,Baixo
2017,4,2017-04-01,Nordeste,MA,São Luís,Cientista de Dados,Júnior,JavaScript,Remoto,17455.91,35,Educação,Baixo
2017,4,2017-04-01,Nordeste,PB,João Pessoa,DevOps,Júnior,Power BI,Híbrido,9048.25,36,Governo,Médio
2017,4,2017-04-01,Centro-Oeste,DF,Brasília,Analista de Dados,Júnior,Python,Remoto,9218.94,35,Varejo,Médio
2017,4,2017-04-01,Centro-Oeste,GO,Goiânia,DevOps,Júnior,Java,Presencial,7060.29,52,Fintech,Médio
2017,4,2017-04-01,Centro-Oeste,GO,Aparecida de Goiânia,DevOps,Sênior,SQL,Remoto,3923.73,35,Varejo,Baixo
2017,4,2017-04-01,Centro-Oeste,MT,Cuiabá,Dev Frontend,Júnior,Power BI,Remoto,11231.42,46,Varejo,Médio
2017,4,2017-04-01,Centro-Oeste,MS,Campo Grande,Analista de Dados,Sênior,JavaScript,Remoto,8611.5,41,Varejo,Alto
2017,4,2017-04-01,Sudeste,SP,São Paulo,Cientista de Dados,Sênior,SQL,Híbrido,3574.49,24,Varejo,Alto
2017,4,2017-04-01,Sudeste,SP,Campinas,Cientista de Dados,Júnior,Python,Remoto,13890.88,41,Educação,Crítico
2017,4,2017-04-01,Sudeste,SP,Ribeirão Preto,Cientista de Dados,Pleno,Python,Híbrido,11937.03,40,Educação,Alto
2017,4,2017-04-01,Sudeste,RJ,Rio de Janeiro,Cientista de Dados,Pleno,Power BI,Híbrido,14415.93,34,Saúde,Alto
2017,4,2017-04-01,Sudeste,RJ,Niterói,Cientista de Dados,Sênior,SQL,Híbrido,8806.57,43,Varejo,Baixo
2017,4,2017-04-01,Sudeste,RJ,Nova Iguaçu,Cientista de Dados,Júnior,Power BI,Presencial,10761.32,40,Fintech,Alto
2017,4,2017-04-01,Sudeste,RJ,Petrópolis,Dev Frontend,Pleno,SQL,Híbrido,12527.64,31,Saúde,Baixo
2017,4,2017-04-01,Sudeste,MG,Belo Horizonte,Analista de Dados,Júnior,Java,Híbrido,10378.98,42,Saúde,Médio
2017,4,2017-04-01,Sudeste,MG,Uberlândia,DevOps,Júnior,Java,Presencial,11292.63,41,Governo,Alto
2017,4,2017-04-01,Sudeste,MG,Juiz de Fora,Dev Frontend,Júnior,Python,Híbrido,8910.62,40,Educação,Médio
2017,4,2017-04-01,Sudeste,ES,Vitória,Dev Frontend,Pleno,JavaScript,Presencial,14656.52,28,Governo,Crítico
2017,4,2017-04-01,Sudeste,ES,Vila Velha,Analista de Dados,Pleno,JavaScript,Remoto,15439.13,40,Fintech,Alto
2017,4,2017-04-01,Sudeste,ES,Serra,Dev Backend,Pleno,Python,Híbrido,12991.79,45,Saúde,Crítico
2017,4,2017-04-01,Sul,PR,Curitiba,DevOps,Pleno,JavaScript,Presencial,6490.18,48,Educação,Médio
2017,4,2017-04-01,Sul,PR,Londrina,Dev Backend,Pleno,SQL,Presencial,8012.77,49,Educação,Crítico
2017,4,2017-04-01,Sul,SC,Florianópolis,Analista de Dados,Pleno,SQL,Híbrido,17601.28,41,Governo,Crítico
2017,4,2017-04-01,Sul,SC,Joinville,Analista de Dados,Júnior,Power BI,Remoto,3814.8,44,Varejo,Crítico
2017,4,2017-04-01,Sul,RS,Porto Alegre,Dev Backend,Pleno,Python,Remoto,5926.91,49,Educação,Médio
2017,4,2017-04-01,Sul,RS,Caxias do Sul,Cientista de Dados,Sênior,AWS,Híbrido,12953.65,45,Governo,Crítico
2017,5,2017-05-01,Norte,AM,Manaus,Cientista de Dados,Júnior,JavaScript,Remoto,15612.32,36,Varejo,Baixo
2017,5,2017-05-01,Norte,PA,Belém,Dev Frontend,Sênior,Java,Presencial,17137.13,40,Varejo,Crítico
2017,5,2017-05-01,Norte,PA,Santarém,Dev Backend,Sênior,Java,Presencial,13818.01,50,Saúde,Alto
2017,5,2017-05-01,Norte,RO,Porto Velho,Cientista de Dados,Pleno,JavaScript,Híbrido,7467.83,34,Educação,Crítico
2017,5,2017-05-01,Norte,TO,Palmas,DevOps,Sênior,AWS,Presencial,6995.95,37,Fintech,Médio
2017,5,2017-05-01,Nordeste,BA,Salvador,Cientista de Dados,Sênior,Python,Presencial,7884.79,38,Educação,Crítico
2017,5,2017-05-01,Nordeste,BA,Feira de Santana,Analista de Dados,Júnior,JavaScript,Híbrido,9521.5,34,Educação,Baixo
2017,5,2017-05-01,Nordeste,PE,Recife,Dev Backend,Júnior,JavaScript,Presencial,9941.87,29,Varejo,Médio
2017,5,2017-05-01,Nordeste,PE,Jaboatão dos Guararapes,Dev Frontend,Pleno,Power BI,Presencial,8632.53,35,Governo,Médio
2017,5,2017-05-01,Nordeste,CE,Fortaleza,Dev Frontend,Sênior,Python,Híbrido,8051.77,32,Governo,Crítico
2017,5,2017-05-01,Nordeste,CE,Juazeiro do Norte,Cientista de Dados,Sênior,Power BI,Presencial,8932.1,46,Saúde,Médio
2017,5,2017-05-01,Nordeste,MA,São Luís,Dev Backend,Sênior,Power BI,Presencial,17899.63,38,Varejo,Baixo
2017,5,2017-05-01,Nordeste,PB,João Pessoa,Dev Backend,Júnior,AWS,Híbrido,9639.44,57,Fintech,Baixo
2017,5,2017-05-01,Centro-Oeste,DF,Brasília,Dev Backend,Júnior,AWS,Remoto,11759.46,41,Governo,Médio
2017,5,2017-05-01,Centro-Oeste,GO,Goiânia,Cientista de Dados,Sênior,Python,Presencial,17885.1,40,Saúde,Crítico
2017,5,2017-05-01,Centro-Oeste,GO,Aparecida de Goiânia,DevOps,Sênior,Java,Presencial,10948.27,39,Fintech,Crítico
2017,5,2017-05-01,Centro-Oeste,MT,Cuiabá,Cientista de Dados,Pleno,AWS,Híbrido,13663.3,43,Governo,Crítico
2017,5,2017-05-01,Centro-Oeste,MS,Campo Grande,Dev Frontend,Sênior,Python,Presencial,8413.2,39,Varejo,Médio
2017,5,2017-05-01,Sudeste,SP,São Paulo,Dev Frontend,Sênior,Power BI,Presencial,17662.07,37,Saúde,Alto
2017,5,2017-05-01,Sudeste,SP,Campinas,Dev Backend,Júnior,Python,Presencial,14416.94,46,Varejo,Baixo
2017,5,2017-05-01,Sudeste,SP,Ribeirão Preto,DevOps,Júnior,Python,Remoto,15629.21,47,Varejo,Alto
2017,5,2017-05-01,Sudeste,RJ,Rio de Janeiro,Dev Frontend,Sênior,SQL,Presencial,7232.77,36,Fintech,Médio
2017,5,2017-05-01,Sudeste,RJ,Niterói,Dev Frontend,Pleno,AWS,Presencial,17703.4,47,Educação,Alto
2017,5,2017-05-01,Sudeste,RJ,Nova Iguaçu,DevOps,Sênior,AWS,Híbrido,8302.23,42,Saúde,Crítico
2017,5,2017-05-01,Sudeste,RJ,Petrópolis,Dev Frontend,Sênior,Power BI,Híbrido,14016.84,38,Saúde,Médio
2017,5,2017-05-01,Sudeste,MG,Belo Horizonte,Dev Frontend,Pleno,Python,Presencial,12209.42,45,Educação,Alto
2017,5,2017-05-01,Sudeste,MG,Uberlândia,Cientista de Dados,Júnior,Python,Híbrido,4742.26,34,Saúde,Baixo
2017,5,2017-05-01,Sudeste,MG,Juiz de Fora,Cientista de Dados,Júnior,JavaScript,Remoto,3696.19,39,Educação,Crítico
2017,5,2017-05-01,Sudeste,ES,Vitória,Cientista de Dados,Sênior,Java,Híbrido,16884.09,40,Governo,Alto
2017,5,2017-05-01,Sudeste,ES,Vila Velha,Analista de Dados,Júnior,SQL,Híbrido,4087.21,39,Saúde,Médio
2017,5,2017-05-01,Sudeste,ES,Serra,Cientista de Dados,Júnior,SQL,Híbrido,11963.43,48,Saúde,Médio
2017,5,2017-05-01,Sul,PR,Curitiba,Dev Backend,Júnior,AWS,Remoto,11847.05,48,Educação,Médio
2017,5,2017-05-01,Sul,PR,Londrina,Dev Frontend,Júnior,SQL,Híbrido,13597.02,43,Governo,Alto
2017,5,2017-05-01,Sul,SC,Florianópolis,Analista de Dados,Pleno,Java,Remoto,17321.31,43,Varejo,Crítico
2017,5,2017-05-01,Sul,SC,Joinville,Cientista de Dados,Pleno,JavaScript,Remoto,16637.33,49,Fintech,Crítico
2017,5,2017-05-01,Sul,RS,Porto Alegre,Dev Frontend,Sênior,AWS,Híbrido,7078.85,46,Fintech,Alto
2017,5,2017-05-01,Sul,RS,Caxias do Sul,Dev Frontend,Pleno,AWS,Híbrido,7184.71,35,Varejo,Crítico
2017,6,2017-06-01,Norte,AM,Manaus,Dev Backend,Sênior,JavaScript,Remoto,10841.72,37,Varejo,Alto
2017,6,2017-06-01,Norte,PA,Belém,Dev Frontend,Pleno,Python,Híbrido,7437.0,39,Fintech,Baixo
2017,6,2017-06-01,Norte,PA,Santarém,Dev Frontend,Sênior,Power BI,Remoto,10992.38,36,Saúde,Crítico
2017,6,2017-06-01,Norte,RO,Porto Velho,Cientista de Dados,Pleno,Power BI,Híbrido,7241.53,37,Educação,Médio
2017,6,2017-06-01,Norte,TO,Palmas,Dev Frontend,Sênior,Power BI,Presencial,15032.27,44,Educação,Crítico
2017,6,2017-06-01,Nordeste,BA,Salvador,Analista de Dados,Pleno,Power BI,Presencial,17226.98,39,Governo,Crítico
2017,6,2017-06-01,Nordeste,BA,Feira de Santana,Analista de Dados,Júnior,AWS,Remoto,16109.74,29,Fintech,Alto
2017,6,2017-06-01,Nordeste,PE,Recife,Dev Frontend,Júnior,JavaScript,Presencial,11951.31,38,Saúde,Alto
2017,6,2017-06-01,Nordeste,PE,Jaboatão dos Guararapes,DevOps,Pleno,Power BI,Híbrido,14498.82,34,Governo,Médio
2017,6,2017-06-01,Nordeste,CE,Fortaleza,Dev Frontend,Pleno,Java,Híbrido,11352.4,42,Educação,Baixo
2017,6,2017-06-01,Nordeste,CE,Juazeiro do Norte,Cientista de Dados,Sênior,JavaScript,Remoto,14350.6,39,Fintech,Crítico
2017,6,2017-06-01,Nordeste,MA,São Luís,Dev Backend,Júnior,Java,Híbrido,9771.53,41,Educação,Alto
2017,6,2017-06-01,Nordeste,PB,João Pessoa,Dev Frontend,Sênior,AWS,Remoto,6948.64,47,Fintech,Baixo
2017,6,2017-06-01,Centro-Oeste,DF,Brasília,Dev Backend,Júnior,JavaScript,Remoto,4221.0,43,Saúde,Crítico
2017,6,2017-06-01,Centro-Oeste,GO,Goiânia,DevOps,Pleno,JavaScript,Presencial,16380.11,27,Saúde,Crítico
2017,6,2017-06-01,Centro-Oeste,GO,Aparecida de Goiânia,DevOps,Sênior,Java,Presencial,8856.0,36,Varejo,Médio
2017,6,2017-06-01,Centro-Oeste,MT,Cuiabá,Dev Frontend,Júnior,Power BI,Presencial,5696.45,34,Varejo,Alto
2017,6,2017-06-01,Centro-Oeste,MS,Campo Grande,Dev Backend,Pleno,JavaScript,Presencial,10109.28,36,Educação,Baixo
2017,6,2017-06-01,Sudeste,SP,São Paulo,DevOps,Sênior,Power BI,Presencial,10101.8,36,Saúde,Médio
2017,6,2017-06-01,Sudeste,SP,Campinas,DevOps,Pleno,JavaScript,Híbrido,4388.07,34,Varejo,Médio
